id,label,gender,age,mask,path,is_valid
300,4,1,1,0,/opt/ml/input/data/train/images/000066_female_Asian_53/mask5.jpg,0
301,4,1,1,0,/opt/ml/input/data/train/images/000067_female_Asian_54/mask4.jpg,0
302,16,1,1,2,/opt/ml/input/data/train/images/000067_female_Asian_54/normal.jpg,0
303,10,1,1,1,/opt/ml/input/data/train/images/000067_female_Asian_54/incorrect_mask.jpg,0
304,4,1,1,0,/opt/ml/input/data/train/images/000067_female_Asian_54/mask3.jpg,0
305,4,1,1,0,/opt/ml/input/data/train/images/000067_female_Asian_54/mask1.jpg,0
306,4,1,1,0,/opt/ml/input/data/train/images/000067_female_Asian_54/mask2.jpg,0
307,4,1,1,0,/opt/ml/input/data/train/images/000067_female_Asian_54/mask5.jpg,0
308,4,1,1,0,/opt/ml/input/data/train/images/000069_female_Asian_54/mask4.jpg,-100
309,16,1,1,2,/opt/ml/input/data/train/images/000069_female_Asian_54/normal.jpg,1
310,10,1,1,1,/opt/ml/input/data/train/images/000069_female_Asian_54/incorrect_mask.jpg,1
311,4,1,1,0,/opt/ml/input/data/train/images/000069_female_Asian_54/mask3.jpg,-100
312,4,1,1,0,/opt/ml/input/data/train/images/000069_female_Asian_54/mask1.jpg,1
313,4,1,1,0,/opt/ml/input/data/train/images/000069_female_Asian_54/mask2.jpg,-100
314,4,1,1,0,/opt/ml/input/data/train/images/000069_female_Asian_54/mask5.jpg,-100
315,4,1,1,0,/opt/ml/input/data/train/images/000070_female_Asian_58/mask4.jpg,0
316,16,1,1,2,/opt/ml/input/data/train/images/000070_female_Asian_58/normal.jpg,0
317,10,1,1,1,/opt/ml/input/data/train/images/000070_female_Asian_58/incorrect_mask.jpg,0
318,4,1,1,0,/opt/ml/input/data/train/images/000070_female_Asian_58/mask3.jpg,0
319,4,1,1,0,/opt/ml/input/data/train/images/000070_female_Asian_58/mask1.jpg,0
320,4,1,1,0,/opt/ml/input/data/train/images/000070_female_Asian_58/mask2.jpg,0
321,4,1,1,0,/opt/ml/input/data/train/images/000070_female_Asian_58/mask5.jpg,0
322,4,1,1,0,/opt/ml/input/data/train/images/000071_female_Asian_56/mask4.jpg,0
323,16,1,1,2,/opt/ml/input/data/train/images/000071_female_Asian_56/normal.jpg,0
324,10,1,1,1,/opt/ml/input/data/train/images/000071_female_Asian_56/incorrect_mask.jpg,0
325,4,1,1,0,/opt/ml/input/data/train/images/000071_female_Asian_56/mask3.jpg,0
326,4,1,1,0,/opt/ml/input/data/train/images/000071_female_Asian_56/mask1.jpg,0
327,4,1,1,0,/opt/ml/input/data/train/images/000071_female_Asian_56/mask2.jpg,0
328,4,1,1,0,/opt/ml/input/data/train/images/000071_female_Asian_56/mask5.jpg,0
329,4,1,1,0,/opt/ml/input/data/train/images/000073_female_Asian_52/mask4.jpg,0
330,16,1,1,2,/opt/ml/input/data/train/images/000073_female_Asian_52/normal.jpg,0
331,10,1,1,1,/opt/ml/input/data/train/images/000073_female_Asian_52/incorrect_mask.jpg,0
332,4,1,1,0,/opt/ml/input/data/train/images/000073_female_Asian_52/mask3.jpg,0
333,4,1,1,0,/opt/ml/input/data/train/images/000073_female_Asian_52/mask1.jpg,0
334,4,1,1,0,/opt/ml/input/data/train/images/000073_female_Asian_52/mask2.jpg,0
335,4,1,1,0,/opt/ml/input/data/train/images/000073_female_Asian_52/mask5.jpg,0
336,4,1,1,0,/opt/ml/input/data/train/images/000075_female_Asian_56/mask4.jpg,0
337,16,1,1,2,/opt/ml/input/data/train/images/000075_female_Asian_56/normal.jpg,0
338,10,1,1,1,/opt/ml/input/data/train/images/000075_female_Asian_56/incorrect_mask.jpg,0
339,4,1,1,0,/opt/ml/input/data/train/images/000075_female_Asian_56/mask3.jpg,0
340,4,1,1,0,/opt/ml/input/data/train/images/000075_female_Asian_56/mask1.jpg,0
341,4,1,1,0,/opt/ml/input/data/train/images/000075_female_Asian_56/mask2.jpg,0
342,4,1,1,0,/opt/ml/input/data/train/images/000075_female_Asian_56/mask5.jpg,0
343,1,0,1,0,/opt/ml/input/data/train/images/000077_male_Asian_59/mask4.jpg,0
344,13,0,1,2,/opt/ml/input/data/train/images/000077_male_Asian_59/normal.jpg,0
345,7,0,1,1,/opt/ml/input/data/train/images/000077_male_Asian_59/incorrect_mask.jpg,0
346,1,0,1,0,/opt/ml/input/data/train/images/000077_male_Asian_59/mask3.jpg,0
347,1,0,1,0,/opt/ml/input/data/train/images/000077_male_Asian_59/mask1.jpg,0
348,1,0,1,0,/opt/ml/input/data/train/images/000077_male_Asian_59/mask2.jpg,0
349,1,0,1,0,/opt/ml/input/data/train/images/000077_male_Asian_59/mask5.jpg,0
350,4,1,1,0,/opt/ml/input/data/train/images/000078_female_Asian_55/mask4.jpg,0
351,16,1,1,2,/opt/ml/input/data/train/images/000078_female_Asian_55/normal.jpg,0
352,10,1,1,1,/opt/ml/input/data/train/images/000078_female_Asian_55/incorrect_mask.jpg,0
353,4,1,1,0,/opt/ml/input/data/train/images/000078_female_Asian_55/mask3.jpg,0
354,4,1,1,0,/opt/ml/input/data/train/images/000078_female_Asian_55/mask1.jpg,0
355,4,1,1,0,/opt/ml/input/data/train/images/000078_female_Asian_55/mask2.jpg,0
356,4,1,1,0,/opt/ml/input/data/train/images/000078_female_Asian_55/mask5.jpg,0
357,4,1,1,0,/opt/ml/input/data/train/images/000079_female_Asian_57/mask4.jpg,0
358,16,1,1,2,/opt/ml/input/data/train/images/000079_female_Asian_57/normal.jpg,0
359,10,1,1,1,/opt/ml/input/data/train/images/000079_female_Asian_57/incorrect_mask.jpg,0
360,4,1,1,0,/opt/ml/input/data/train/images/000079_female_Asian_57/mask3.jpg,0
361,4,1,1,0,/opt/ml/input/data/train/images/000079_female_Asian_57/mask1.jpg,0
362,4,1,1,0,/opt/ml/input/data/train/images/000079_female_Asian_57/mask2.jpg,0
363,4,1,1,0,/opt/ml/input/data/train/images/000079_female_Asian_57/mask5.jpg,0
364,4,1,1,0,/opt/ml/input/data/train/images/000080_female_Asian_57/mask4.jpg,0
365,16,1,1,2,/opt/ml/input/data/train/images/000080_female_Asian_57/normal.jpg,0
366,10,1,1,1,/opt/ml/input/data/train/images/000080_female_Asian_57/incorrect_mask.jpg,0
367,4,1,1,0,/opt/ml/input/data/train/images/000080_female_Asian_57/mask3.jpg,0
368,4,1,1,0,/opt/ml/input/data/train/images/000080_female_Asian_57/mask1.jpg,0
369,4,1,1,0,/opt/ml/input/data/train/images/000080_female_Asian_57/mask2.jpg,0
370,4,1,1,0,/opt/ml/input/data/train/images/000080_female_Asian_57/mask5.jpg,0
371,4,1,1,0,/opt/ml/input/data/train/images/000206_female_Asian_57/mask4.jpg,-100
372,16,1,1,2,/opt/ml/input/data/train/images/000206_female_Asian_57/normal.jpg,1
373,10,1,1,1,/opt/ml/input/data/train/images/000206_female_Asian_57/incorrect_mask.jpg,1
374,4,1,1,0,/opt/ml/input/data/train/images/000206_female_Asian_57/mask3.jpg,-100
375,4,1,1,0,/opt/ml/input/data/train/images/000206_female_Asian_57/mask1.jpg,1
376,4,1,1,0,/opt/ml/input/data/train/images/000206_female_Asian_57/mask2.jpg,-100
377,4,1,1,0,/opt/ml/input/data/train/images/000206_female_Asian_57/mask5.jpg,-100
378,4,1,1,0,/opt/ml/input/data/train/images/000207_female_Asian_56/mask4.jpg,0
379,16,1,1,2,/opt/ml/input/data/train/images/000207_female_Asian_56/normal.jpg,0
380,10,1,1,1,/opt/ml/input/data/train/images/000207_female_Asian_56/incorrect_mask.jpg,0
381,4,1,1,0,/opt/ml/input/data/train/images/000207_female_Asian_56/mask3.jpg,0
382,4,1,1,0,/opt/ml/input/data/train/images/000207_female_Asian_56/mask1.jpg,0
383,4,1,1,0,/opt/ml/input/data/train/images/000207_female_Asian_56/mask2.jpg,0
384,4,1,1,0,/opt/ml/input/data/train/images/000207_female_Asian_56/mask5.jpg,0
385,4,1,1,0,/opt/ml/input/data/train/images/000209_female_Asian_56/mask4.jpg,0
386,16,1,1,2,/opt/ml/input/data/train/images/000209_female_Asian_56/normal.jpg,0
387,10,1,1,1,/opt/ml/input/data/train/images/000209_female_Asian_56/incorrect_mask.jpg,0
388,4,1,1,0,/opt/ml/input/data/train/images/000209_female_Asian_56/mask3.jpg,0
389,4,1,1,0,/opt/ml/input/data/train/images/000209_female_Asian_56/mask1.jpg,0
390,4,1,1,0,/opt/ml/input/data/train/images/000209_female_Asian_56/mask2.jpg,0
391,4,1,1,0,/opt/ml/input/data/train/images/000209_female_Asian_56/mask5.jpg,0
392,4,1,1,0,/opt/ml/input/data/train/images/000210_female_Asian_54/mask4.jpg,0
393,16,1,1,2,/opt/ml/input/data/train/images/000210_female_Asian_54/normal.jpg,0
394,10,1,1,1,/opt/ml/input/data/train/images/000210_female_Asian_54/incorrect_mask.jpg,0
395,4,1,1,0,/opt/ml/input/data/train/images/000210_female_Asian_54/mask3.jpg,0
396,4,1,1,0,/opt/ml/input/data/train/images/000210_female_Asian_54/mask1.jpg,0
397,4,1,1,0,/opt/ml/input/data/train/images/000210_female_Asian_54/mask2.jpg,0
398,4,1,1,0,/opt/ml/input/data/train/images/000210_female_Asian_54/mask5.jpg,0
399,4,1,1,0,/opt/ml/input/data/train/images/000212_female_Asian_51/mask4.jpg,0
400,16,1,1,2,/opt/ml/input/data/train/images/000212_female_Asian_51/normal.jpg,0
401,10,1,1,1,/opt/ml/input/data/train/images/000212_female_Asian_51/incorrect_mask.jpg,0
402,4,1,1,0,/opt/ml/input/data/train/images/000212_female_Asian_51/mask3.jpg,0
403,4,1,1,0,/opt/ml/input/data/train/images/000212_female_Asian_51/mask1.jpg,0
404,4,1,1,0,/opt/ml/input/data/train/images/000212_female_Asian_51/mask2.jpg,0
405,4,1,1,0,/opt/ml/input/data/train/images/000212_female_Asian_51/mask5.jpg,0
406,4,1,1,0,/opt/ml/input/data/train/images/000214_female_Asian_51/mask4.jpg,0
407,16,1,1,2,/opt/ml/input/data/train/images/000214_female_Asian_51/normal.jpg,0
408,10,1,1,1,/opt/ml/input/data/train/images/000214_female_Asian_51/incorrect_mask.jpg,0
409,4,1,1,0,/opt/ml/input/data/train/images/000214_female_Asian_51/mask3.jpg,0
410,4,1,1,0,/opt/ml/input/data/train/images/000214_female_Asian_51/mask1.jpg,0
411,4,1,1,0,/opt/ml/input/data/train/images/000214_female_Asian_51/mask2.jpg,0
412,4,1,1,0,/opt/ml/input/data/train/images/000214_female_Asian_51/mask5.jpg,0
413,4,1,1,0,/opt/ml/input/data/train/images/000215_female_Asian_59/mask4.jpg,0
414,16,1,1,2,/opt/ml/input/data/train/images/000215_female_Asian_59/normal.jpg,0
415,10,1,1,1,/opt/ml/input/data/train/images/000215_female_Asian_59/incorrect_mask.jpg,0
416,4,1,1,0,/opt/ml/input/data/train/images/000215_female_Asian_59/mask3.jpg,0
417,4,1,1,0,/opt/ml/input/data/train/images/000215_female_Asian_59/mask1.jpg,0
418,4,1,1,0,/opt/ml/input/data/train/images/000215_female_Asian_59/mask2.jpg,0
419,4,1,1,0,/opt/ml/input/data/train/images/000215_female_Asian_59/mask5.jpg,0
420,4,1,1,0,/opt/ml/input/data/train/images/000216_female_Asian_56/mask4.jpg,0
421,16,1,1,2,/opt/ml/input/data/train/images/000216_female_Asian_56/normal.jpg,0
422,10,1,1,1,/opt/ml/input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg,0
423,4,1,1,0,/opt/ml/input/data/train/images/000216_female_Asian_56/mask3.jpg,0
424,4,1,1,0,/opt/ml/input/data/train/images/000216_female_Asian_56/mask1.jpg,0
425,4,1,1,0,/opt/ml/input/data/train/images/000216_female_Asian_56/mask2.jpg,0
426,4,1,1,0,/opt/ml/input/data/train/images/000216_female_Asian_56/mask5.jpg,0
427,4,1,1,0,/opt/ml/input/data/train/images/000217_female_Asian_54/mask4.jpg,0
428,16,1,1,2,/opt/ml/input/data/train/images/000217_female_Asian_54/normal.jpg,0
429,10,1,1,1,/opt/ml/input/data/train/images/000217_female_Asian_54/incorrect_mask.jpg,0
430,4,1,1,0,/opt/ml/input/data/train/images/000217_female_Asian_54/mask3.jpg,0
431,4,1,1,0,/opt/ml/input/data/train/images/000217_female_Asian_54/mask1.jpg,0
432,4,1,1,0,/opt/ml/input/data/train/images/000217_female_Asian_54/mask2.jpg,0
433,4,1,1,0,/opt/ml/input/data/train/images/000217_female_Asian_54/mask5.jpg,0
434,4,1,1,0,/opt/ml/input/data/train/images/000218_female_Asian_59/mask4.jpg,0
435,16,1,1,2,/opt/ml/input/data/train/images/000218_female_Asian_59/normal.jpg,0
436,10,1,1,1,/opt/ml/input/data/train/images/000218_female_Asian_59/incorrect_mask.jpg,0
437,4,1,1,0,/opt/ml/input/data/train/images/000218_female_Asian_59/mask3.jpg,0
438,4,1,1,0,/opt/ml/input/data/train/images/000218_female_Asian_59/mask1.jpg,0
439,4,1,1,0,/opt/ml/input/data/train/images/000218_female_Asian_59/mask2.jpg,0
440,4,1,1,0,/opt/ml/input/data/train/images/000218_female_Asian_59/mask5.jpg,0
441,4,1,1,0,/opt/ml/input/data/train/images/000219_female_Asian_53/mask4.jpg,-100
442,16,1,1,2,/opt/ml/input/data/train/images/000219_female_Asian_53/normal.jpg,1
443,10,1,1,1,/opt/ml/input/data/train/images/000219_female_Asian_53/incorrect_mask.jpg,1
444,4,1,1,0,/opt/ml/input/data/train/images/000219_female_Asian_53/mask3.jpg,-100
445,4,1,1,0,/opt/ml/input/data/train/images/000219_female_Asian_53/mask1.jpg,-100
446,4,1,1,0,/opt/ml/input/data/train/images/000219_female_Asian_53/mask2.jpg,1
447,4,1,1,0,/opt/ml/input/data/train/images/000219_female_Asian_53/mask5.jpg,-100
448,4,1,1,0,/opt/ml/input/data/train/images/000221_female_Asian_40/mask4.jpg,0
449,16,1,1,2,/opt/ml/input/data/train/images/000221_female_Asian_40/normal.jpg,0
450,10,1,1,1,/opt/ml/input/data/train/images/000221_female_Asian_40/incorrect_mask.jpg,0
451,4,1,1,0,/opt/ml/input/data/train/images/000221_female_Asian_40/mask3.jpg,0
452,4,1,1,0,/opt/ml/input/data/train/images/000221_female_Asian_40/mask1.jpg,0
453,4,1,1,0,/opt/ml/input/data/train/images/000221_female_Asian_40/mask2.jpg,0
454,4,1,1,0,/opt/ml/input/data/train/images/000221_female_Asian_40/mask5.jpg,0
455,4,1,1,0,/opt/ml/input/data/train/images/000224_female_Asian_56/mask4.jpg,0
456,16,1,1,2,/opt/ml/input/data/train/images/000224_female_Asian_56/normal.jpg,0
457,10,1,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/incorrect_mask.jpg,0
458,4,1,1,0,/opt/ml/input/data/train/images/000224_female_Asian_56/mask3.jpg,0
459,4,1,1,0,/opt/ml/input/data/train/images/000224_female_Asian_56/mask1.jpg,0
460,4,1,1,0,/opt/ml/input/data/train/images/000224_female_Asian_56/mask2.jpg,0
461,4,1,1,0,/opt/ml/input/data/train/images/000224_female_Asian_56/mask5.jpg,0
462,3,1,0,0,/opt/ml/input/data/train/images/000225_female_Asian_25/mask4.jpg,0
463,15,1,0,2,/opt/ml/input/data/train/images/000225_female_Asian_25/normal.jpg,0
464,9,1,0,1,/opt/ml/input/data/train/images/000225_female_Asian_25/incorrect_mask.jpg,0
465,3,1,0,0,/opt/ml/input/data/train/images/000225_female_Asian_25/mask3.jpg,0
466,3,1,0,0,/opt/ml/input/data/train/images/000225_female_Asian_25/mask1.jpg,0
467,3,1,0,0,/opt/ml/input/data/train/images/000225_female_Asian_25/mask2.jpg,0
468,3,1,0,0,/opt/ml/input/data/train/images/000225_female_Asian_25/mask5.jpg,0
469,4,1,1,0,/opt/ml/input/data/train/images/000226_female_Asian_58/mask4.jpg,0
470,16,1,1,2,/opt/ml/input/data/train/images/000226_female_Asian_58/normal.jpg,0
471,10,1,1,1,/opt/ml/input/data/train/images/000226_female_Asian_58/incorrect_mask.jpg,0
472,4,1,1,0,/opt/ml/input/data/train/images/000226_female_Asian_58/mask3.jpg,0
473,4,1,1,0,/opt/ml/input/data/train/images/000226_female_Asian_58/mask1.jpg,0
474,4,1,1,0,/opt/ml/input/data/train/images/000226_female_Asian_58/mask2.jpg,0
475,4,1,1,0,/opt/ml/input/data/train/images/000226_female_Asian_58/mask5.jpg,0
476,4,1,1,0,/opt/ml/input/data/train/images/000227_female_Asian_59/mask4.jpg,0
477,16,1,1,2,/opt/ml/input/data/train/images/000227_female_Asian_59/normal.jpg,0
478,10,1,1,1,/opt/ml/input/data/train/images/000227_female_Asian_59/incorrect_mask.jpg,0
479,4,1,1,0,/opt/ml/input/data/train/images/000227_female_Asian_59/mask3.jpg,0
480,4,1,1,0,/opt/ml/input/data/train/images/000227_female_Asian_59/mask1.jpg,0
481,4,1,1,0,/opt/ml/input/data/train/images/000227_female_Asian_59/mask2.jpg,0
482,4,1,1,0,/opt/ml/input/data/train/images/000227_female_Asian_59/mask5.jpg,0
483,4,1,1,0,/opt/ml/input/data/train/images/000228_female_Asian_56/mask4.jpg,0
484,16,1,1,2,/opt/ml/input/data/train/images/000228_female_Asian_56/normal.jpg,0
485,10,1,1,1,/opt/ml/input/data/train/images/000228_female_Asian_56/incorrect_mask.jpg,0
486,4,1,1,0,/opt/ml/input/data/train/images/000228_female_Asian_56/mask3.jpg,0
487,4,1,1,0,/opt/ml/input/data/train/images/000228_female_Asian_56/mask1.jpg,0
488,4,1,1,0,/opt/ml/input/data/train/images/000228_female_Asian_56/mask2.jpg,0
489,4,1,1,0,/opt/ml/input/data/train/images/000228_female_Asian_56/mask5.jpg,0
490,1,0,1,0,/opt/ml/input/data/train/images/000229_male_Asian_56/mask4.jpg,0
491,13,0,1,2,/opt/ml/input/data/train/images/000229_male_Asian_56/normal.jpg,0
492,7,0,1,1,/opt/ml/input/data/train/images/000229_male_Asian_56/incorrect_mask.jpg,0
493,1,0,1,0,/opt/ml/input/data/train/images/000229_male_Asian_56/mask3.jpg,0
494,1,0,1,0,/opt/ml/input/data/train/images/000229_male_Asian_56/mask1.jpg,0
495,1,0,1,0,/opt/ml/input/data/train/images/000229_male_Asian_56/mask2.jpg,0
496,1,0,1,0,/opt/ml/input/data/train/images/000229_male_Asian_56/mask5.jpg,0
497,1,0,1,0,/opt/ml/input/data/train/images/000231_male_Asian_56/mask4.jpg,0
498,13,0,1,2,/opt/ml/input/data/train/images/000231_male_Asian_56/normal.jpg,0
499,7,0,1,1,/opt/ml/input/data/train/images/000231_male_Asian_56/incorrect_mask.jpg,0
500,1,0,1,0,/opt/ml/input/data/train/images/000231_male_Asian_56/mask3.jpg,0
501,1,0,1,0,/opt/ml/input/data/train/images/000231_male_Asian_56/mask1.jpg,0
502,1,0,1,0,/opt/ml/input/data/train/images/000231_male_Asian_56/mask2.jpg,0
503,1,0,1,0,/opt/ml/input/data/train/images/000231_male_Asian_56/mask5.jpg,0
504,1,0,1,0,/opt/ml/input/data/train/images/000232_male_Asian_53/mask4.jpg,-100
505,13,0,1,2,/opt/ml/input/data/train/images/000232_male_Asian_53/normal.jpg,1
506,7,0,1,1,/opt/ml/input/data/train/images/000232_male_Asian_53/incorrect_mask.jpg,1
507,1,0,1,0,/opt/ml/input/data/train/images/000232_male_Asian_53/mask3.jpg,1
508,1,0,1,0,/opt/ml/input/data/train/images/000232_male_Asian_53/mask1.jpg,-100
509,1,0,1,0,/opt/ml/input/data/train/images/000232_male_Asian_53/mask2.jpg,-100
510,1,0,1,0,/opt/ml/input/data/train/images/000232_male_Asian_53/mask5.jpg,-100
511,1,0,1,0,/opt/ml/input/data/train/images/000235_male_Asian_57/mask4.jpg,-100
512,13,0,1,2,/opt/ml/input/data/train/images/000235_male_Asian_57/normal.jpg,1
513,7,0,1,1,/opt/ml/input/data/train/images/000235_male_Asian_57/incorrect_mask.jpg,1
514,1,0,1,0,/opt/ml/input/data/train/images/000235_male_Asian_57/mask3.jpg,-100
515,1,0,1,0,/opt/ml/input/data/train/images/000235_male_Asian_57/mask1.jpg,-100
516,1,0,1,0,/opt/ml/input/data/train/images/000235_male_Asian_57/mask2.jpg,1
517,1,0,1,0,/opt/ml/input/data/train/images/000235_male_Asian_57/mask5.jpg,-100
518,1,0,1,0,/opt/ml/input/data/train/images/000236_male_Asian_51/mask4.jpg,0
519,13,0,1,2,/opt/ml/input/data/train/images/000236_male_Asian_51/normal.jpg,0
520,7,0,1,1,/opt/ml/input/data/train/images/000236_male_Asian_51/incorrect_mask.jpg,0
521,1,0,1,0,/opt/ml/input/data/train/images/000236_male_Asian_51/mask3.jpg,0
522,1,0,1,0,/opt/ml/input/data/train/images/000236_male_Asian_51/mask1.jpg,0
523,1,0,1,0,/opt/ml/input/data/train/images/000236_male_Asian_51/mask2.jpg,0
524,1,0,1,0,/opt/ml/input/data/train/images/000236_male_Asian_51/mask5.jpg,0
525,1,0,1,0,/opt/ml/input/data/train/images/000237_male_Asian_56/mask4.jpg,0
526,13,0,1,2,/opt/ml/input/data/train/images/000237_male_Asian_56/normal.jpg,0
527,7,0,1,1,/opt/ml/input/data/train/images/000237_male_Asian_56/incorrect_mask.jpg,0
528,1,0,1,0,/opt/ml/input/data/train/images/000237_male_Asian_56/mask3.jpg,0
529,1,0,1,0,/opt/ml/input/data/train/images/000237_male_Asian_56/mask1.jpg,0
530,1,0,1,0,/opt/ml/input/data/train/images/000237_male_Asian_56/mask2.jpg,0
531,1,0,1,0,/opt/ml/input/data/train/images/000237_male_Asian_56/mask5.jpg,0
532,1,0,1,0,/opt/ml/input/data/train/images/000238_male_Asian_57/mask4.jpg,0
533,13,0,1,2,/opt/ml/input/data/train/images/000238_male_Asian_57/normal.jpg,0
534,7,0,1,1,/opt/ml/input/data/train/images/000238_male_Asian_57/incorrect_mask.jpg,0
535,1,0,1,0,/opt/ml/input/data/train/images/000238_male_Asian_57/mask3.jpg,0
536,1,0,1,0,/opt/ml/input/data/train/images/000238_male_Asian_57/mask1.jpg,0
537,1,0,1,0,/opt/ml/input/data/train/images/000238_male_Asian_57/mask2.jpg,0
538,1,0,1,0,/opt/ml/input/data/train/images/000238_male_Asian_57/mask5.jpg,0
539,1,0,1,0,/opt/ml/input/data/train/images/000240_male_Asian_57/mask4.jpg,0
540,13,0,1,2,/opt/ml/input/data/train/images/000240_male_Asian_57/normal.jpg,0
541,7,0,1,1,/opt/ml/input/data/train/images/000240_male_Asian_57/incorrect_mask.jpg,0
542,1,0,1,0,/opt/ml/input/data/train/images/000240_male_Asian_57/mask3.jpg,0
543,1,0,1,0,/opt/ml/input/data/train/images/000240_male_Asian_57/mask1.jpg,0
544,1,0,1,0,/opt/ml/input/data/train/images/000240_male_Asian_57/mask2.jpg,0
545,1,0,1,0,/opt/ml/input/data/train/images/000240_male_Asian_57/mask5.jpg,0
546,1,0,1,0,/opt/ml/input/data/train/images/000241_male_Asian_56/mask4.jpg,-100
547,13,0,1,2,/opt/ml/input/data/train/images/000241_male_Asian_56/normal.jpg,1
548,7,0,1,1,/opt/ml/input/data/train/images/000241_male_Asian_56/incorrect_mask.jpg,1
549,1,0,1,0,/opt/ml/input/data/train/images/000241_male_Asian_56/mask3.jpg,-100
550,1,0,1,0,/opt/ml/input/data/train/images/000241_male_Asian_56/mask1.jpg,1
551,1,0,1,0,/opt/ml/input/data/train/images/000241_male_Asian_56/mask2.jpg,-100
552,1,0,1,0,/opt/ml/input/data/train/images/000241_male_Asian_56/mask5.jpg,-100
553,1,0,1,0,/opt/ml/input/data/train/images/000242_male_Asian_56/mask4.jpg,0
